fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
;;;77000;Melun   ;48.54056;2.65722;Ile-de-France;France;;;;;
;;;77000;Melz sur Seine;48.49805;3.41806;Ile-de-France;France;;;;;
;;;77000;Mery sur Marne;48.96639;3.19944;Ile-de-France;France;;;;;
;;;77000;Le Mesnil Amelot;49.01667;2.59472;Ile-de-France;France;;;;;
;;;77000;Messy;48.96695;2.7025;Ile-de-France;France;;;;;
;;;77000;Misy sur Yonne;48.36;3.09194;Ile-de-France;France;;;;;
;;;77000;Mitry Mory;48.98333;2.61778;Ile-de-France;France;;;;;
;;;77000;Moisenay;48.56278;2.73611;Ile-de-France;France;;;;;
;;;77000;MOISSY CRAMAYEL;48.62722;2.59444;Ile-de-France;France;;;;;
;;;77000;Mondreville;48.14194;2.61056;Ile-de-France;France;;;;;
;;;77000;Mons en Montois;48.48889;3.14722;Ile-de-France;France;;;;;
;;;77000;Montceaux les Meaux;48.94278;2.98722;Ile-de-France;France;;;;;
;;;77000;Montceaux les Provins;48.69417;3.43944;Ile-de-France;France;;;;;
;;;77000;Montcourt Fromonville;48.30472;2.70444;Ile-de-France;France;;;;;
;;;77000;Montdauphin;48.85194;3.42833;Ile-de-France;France;;;;;
;;;77000;Montenils;48.84389;3.4775;Ile-de-France;France;;;;;
;;;77000;Montereau Fault Yonne;48.38528;2.95083;Ile-de-France;France;;;;;
;;;77000;Montereau sur le Jard;48.59167;2.66972;Ile-de-France;France;;;;;
;;;77000;Montevrain;48.875;2.745;Ile-de-France;France;;;;;
;;;77000;Montge en Goële;49.02806;2.74833;Ile-de-France;France;;;;;
;;;77000;Monthyon;49.00694;2.82778;Ile-de-France;France;;;;;
;;;77000;Montigny le Guesdier;48.38333;3.25556;Ile-de-France;France;;;;;
;;;77000;Montigny Lencoup;48.45278;3.06417;Ile-de-France;France;;;;;
;;;77000;Montigny sur Loing;48.33361;2.745;Ile-de-France;France;;;;;
;;;77000;Montmachoux;48.31805;2.9925;Ile-de-France;France;;;;;
;;;77000;Montolivet;48.83;3.44028;Ile-de-France;France;;;;;
;;;77000;Montry;48.88833;2.82722;Ile-de-France;France;;;;;
;;;77000;Moret Loing et Orvanne;48.37139;2.81444;Ile-de-France;France;;;;;
;;;77000;Mormant;48.60806;2.89167;Ile-de-France;France;;;;;
;;;77000;Mortcerf;48.79028;2.9175;Ile-de-France;France;;;;;
;;;77000;Mortery;48.59917;3.26111;Ile-de-France;France;;;;;
;;;77000;Mouroux;48.82222;3.03806;Ile-de-France;France;;;;;
;;;77000;Mousseaux les Bray;48.41083;3.22917;Ile-de-France;France;;;;;
;;;77000;Moussy le Neuf;49.06333;2.60444;Ile-de-France;France;;;;;
;;;77000;Moussy le Vieux;49.045;2.62583;Ile-de-France;France;;;;;
;;;77000;Mouy sur Seine;48.41972;3.24194;Ile-de-France;France;;;;;
;;;77000;Nandy;48.58167;2.565;Ile-de-France;France;;;;;
;;;77000;Nangis;48.55944;3.01139;Ile-de-France;France;;;;;
;;;77000;Nanteau sur Essonne;48.31583;2.41722;Ile-de-France;France;;;;;
;;;77000;Nanteau sur Lunain;48.25611;2.81056;Ile-de-France;France;;;;;
;;;77000;Nanteuil les Meaux;48.9225;2.90667;Ile-de-France;France;;;;;
;;;77000;Nanteuil sur Marne;48.98139;3.21972;Ile-de-France;France;;;;;
;;;77000;Nantouillet;49.00222;2.70417;Ile-de-France;France;;;;;
;;;77000;Nemours;48.26972;2.69556;Ile-de-France;France;;;;;
;;;77000;Neufmoutiers en Brie;48.7675;2.83111;Ile-de-France;France;;;;;
;;;77000;Noisiel;48.855;2.62806;Ile-de-France;France;;;;;
;;;77000;Noisy Rudignon;48.33556;2.93083;Ile-de-France;France;;;;;
;;;77000;Noisy sur ecole;48.36722;2.50778;Ile-de-France;France;;;;;
;;;77000;Nonville;48.28194;2.79333;Ile-de-France;France;;;;;
;;;77000;Noyen sur Seine;48.45167;3.35111;Ile-de-France;France;;;;;
;;;77000;Obsonville;48.21667;2.56111;Ile-de-France;France;;;;;
;;;77000;Ocquerre;49.0375;3.05944;Ile-de-France;France;;;;;
;;;77000;Oissery;49.06972;2.81889;Ile-de-France;France;;;;;
;;;77000;Orly sur Morin;48.90445;3.23028;Ile-de-France;France;;;;;
;;;77000;Les Ormes sur Voulzie;48.46278;3.22861;Ile-de-France;France;;;;;
;;;77000;Paris  ;48.24333;2.65472;Ile-de-France;France;;;;;
;;;77000;Othis;49.07556;2.67611;Ile-de-France;France;;;;;
;;;77000;Ozoir la Ferriere;48.76167;2.67278;Ile-de-France;France;;;;;
;;;77000;Ozouer le Voulgis;48.66028;2.77472;Ile-de-France;France;;;;;
;;;77000;Paley;48.24055;2.86139;Ile-de-France;France;;;;;
;;;77000;Pamfou;48.46222;2.87194;Ile-de-France;France;;;;;
;;;77000;Paroy;48.47944;3.20083;Ile-de-France;France;;;;;
;;;77000;Passy sur Seine;48.425;3.34944;Ile-de-France;France;;;;;
;;;77000;Pecy;48.65667;3.07917;Ile-de-France;France;;;;;
;;;77000;Penchard;48.98611;2.86056;Ile-de-France;France;;;;;
;;;77000;Perthes;48.47778;2.55361;Ile-de-France;France;;;;;
;;;77000;Pezarches;48.7375;2.99306;Ile-de-France;France;;;;;
;;;77000;Pierre Levee;48.89972;3.03833;Ile-de-France;France;;;;;
;;;77000;Le Pin;48.91444;2.62972;Ile-de-France;France;;;;;
;;;77000;Le Plessis aux Bois;49.0025;2.76944;Ile-de-France;France;;;;;
;;;77000;Le Plessis Feu Aussoux;48.71611;3.03444;Ile-de-France;France;;;;;
;;;77000;Le Plessis L'eveque;49.00722;2.78528;Ile-de-France;France;;;;;
;;;77000;Le PLessis Placy;49.05722;2.98944;Ile-de-France;France;;;;;
;;;77000;Poigny;48.53889;3.28333;Ile-de-France;France;;;;;
;;;77000;Poincy;48.96972;2.93639;Ile-de-France;France;;;;;
;;;77000;Poligny;48.22417;2.74583;Ile-de-France;France;;;;;
;;;77000;Pommeuse;48.81722;3.01722;Ile-de-France;France;;;;;
;;;77000;Pomponne;48.88083;2.67917;Ile-de-France;France;;;;;
;;;77000;Pontault Combault;48.80222;2.60694;Ile-de-France;France;;;;;
;;;77000;Pontcarre;48.8;2.70528;Ile-de-France;France;;;;;
;;;77000;Precy sur Marne;48.93083;2.77528;Ile-de-France;France;;;;;
;;;77000;Presles en Brie;48.71583;2.74222;Ile-de-France;France;;;;;
;;;77000;Pringy;48.52194;2.55972;Ile-de-France;France;;;;;
;;;77000;Provins;48.56194;3.30083;Ile-de-France;France;;;;;
;;;77000;Puisieux;49.06583;2.91667;Ile-de-France;France;;;;;
;;;77000;Quiers;48.60611;2.97139;Ile-de-France;France;;;;;
;;;77000;Quincy Voisins;48.89833;2.88333;Ile-de-France;France;;;;;
;;;77000;Rampillon;48.54972;3.06583;Ile-de-France;France;;;;;
;;;77000;Reau;48.61028;2.62444;Ile-de-France;France;;;;;
;;;77000;Rebais;48.8475;3.23278;Ile-de-France;France;;;;;
;;;77000;Recloses;48.34639;2.64167;Ile-de-France;France;;;;;
;;;77000;Remauville;48.21111;2.82556;Ile-de-France;France;;;;;
;;;77000;Reuil en Brie;48.96083;3.14667;Ile-de-France;France;;;;;
;;;77000;La Rochette;48.52306;2.65972;Ile-de-France;France;;;;;
;;;77000;Roissy en Brie;48.79056;2.65194;Ile-de-France;France;;;;;
;;;77000;Rouilly;48.59222;3.27806;Ile-de-France;France;;;;;
;;;77000;Rouvres;49.06167;2.71806;Ile-de-France;France;;;;;
;;;77000;Rozay en Brie;48.68389;2.95917;Ile-de-France;France;;;;;
;;;77000;Rubelles;48.56111;2.68028;Ile-de-France;France;;;;;
;;;77000;Rumont;48.26556;2.49806;Ile-de-France;France;;;;;
;;;77000;Rupereux;48.63639;3.32944;Ile-de-France;France;;;;;
;;;77000;Saacy sur Marne;48.96167;3.20972;Ile-de-France;France;;;;;
;;;77000;Sablonnieres;48.87556;3.29639;Ile-de-France;France;;;;;
;;;77000;Saint Augustin;48.78528;3.03083;Ile-de-France;France;;;;;
;;;77000;Saint Barthelemy;48.81722;3.36139;Ile-de-France;France;;;;;
;;;77000;Saint Brice;48.56778;3.32806;Ile-de-France;France;;;;;
;;;77000;Saint Cyr sur Morin;48.90667;3.1825;Ile-de-France;France;;;;;
;;;77000;Saint Denis les Rebais;48.83639;3.21083;Ile-de-France;France;;;;;
;;;77000;Saint Fargeau Ponthierry;48.56528;2.53361;Ile-de-France;France;;;;;
;;;77000;Saint Fiacre;48.92278;2.95472;Ile-de-France;France;;;;;
;;;77000;Saint Germain Laval;48.40111;2.99944;Ile-de-France;France;;;;;
;;;77000;Saint Germain Laxis;48.58417;2.71056;Ile-de-France;France;;;;;
;;;77000;Saint Germain sous Doue;48.85278;3.14444;Ile-de-France;France;;;;;
;;;77000;Saint Germain sur ecole;48.47556;2.50917;Ile-de-France;France;;;;;
;;;77000;Saint Germain sur Morin;48.88222;2.85083;Ile-de-France;France;;;;;
;;;77000;Saint Hilliers;48.62139;3.25889;Ile-de-France;France;;;;;
;;;77000;Saint Jean les Deux Jumeaux;48.95139;3.02;Ile-de-France;France;;;;;
;;;77000;Saint Just en Brie;48.59972;3.10472;Ile-de-France;France;;;;;
;;;77000;Saint Leger;48.85306;3.27611;Ile-de-France;France;;;;;
;;;77000;Saint Loup de Naud;48.53611;3.21083;Ile-de-France;France;;;;;
;;;77000;Saint Mammes;48.38667;2.81139;Ile-de-France;France;;;;;
;;;77000;Saint Mard;49.03695;2.69639;Ile-de-France;France;;;;;
;;;77000;Saint Mars Vieux Maisons;48.7425;3.32111;Ile-de-France;France;;;;;
;;;77000;Saint Martin des Champs;48.77861;3.33667;Ile-de-France;France;;;;;
;;;77000;Saint Martin du Boschet;48.73694;3.42806;Ile-de-France;France;;;;;
;;;77000;Saint Martin en Biere;48.43806;2.56806;Ile-de-France;France;;;;;
;;;77000;Saint Mery;48.57778;2.8275;Ile-de-France;France;;;;;
;;;77000;Saint Mesmes;48.98333;2.69417;Ile-de-France;France;;;;;
;;;77000;Saint Ouen en Brie;48.5575;2.91833;Ile-de-France;France;;;;;
;;;77000;Saint Ouen sur Morin;48.90556;3.19222;Ile-de-France;France;;;;;
;;;77000;Saint Pathus;49.06972;2.80028;Ile-de-France;France;;;;;
;;;77000;Saint Pierre les Nemours;48.26639;2.68028;Ile-de-France;France;;;;;
;;;77000;Saint Remy la Vanne;48.79278;3.23333;Ile-de-France;France;;;;;
;;;77000;Saint Sauveur les Bray;48.43778;3.20889;Ile-de-France;France;;;;;
;;;77000;Saint Sauveur sur ecole;48.49694;2.54944;Ile-de-France;France;;;;;
;;;77000;Saint Simeon;48.79833;3.20333;Ile-de-France;France;;;;;
;;;77000;Saint Soupplets;49.03889;2.80583;Ile-de-France;France;;;;;
;;;77000;Saint Thibault des Vignes;48.86917;2.68861;Ile-de-France;France;;;;;
;;;77000;Sainte Aulde;48.99528;3.19889;Ile-de-France;France;;;;;
;;;77000;Sainte Colombe;48.53639;3.26528;Ile-de-France;France;;;;;
;;;77000;Salins;48.42056;3.02194;Ile-de-France;France;;;;;
;;;77000;Sammeron;48.94722;3.08694;Ile-de-France;France;;;;;
;;;77000;Samois sur Seine;48.45222;2.75;Ile-de-France;France;;;;;
;;;77000;Samoreau;48.42389;2.75139;Ile-de-France;France;;;;;
;;;77000;Sancy;48.88556;2.95833;Ile-de-France;France;;;;;
;;;77000;Sancy les Provins;48.69639;3.39444;Ile-de-France;France;;;;;
;;;77000;Savigny le Temple;48.57611;2.58389;Ile-de-France;France;;;;;
;;;77000;Savins;48.51111;3.20083;Ile-de-France;France;;;;;
;;;77000;Seine Port;48.55778;2.54806;Ile-de-France;France;;;;;
;;;77000;Sept Sorts;48.9375;3.10389;Ile-de-France;France;;;;;
;;;77000;Serris;48.84555;2.78778;Ile-de-France;France;;;;;
;;;77000;Servon;48.7175;2.58778;Ile-de-France;France;;;;;
;;;77000;Signy Signets;48.92722;3.06917;Ile-de-France;France;;;;;
;;;77000;Sigy;48.47778;3.1825;Ile-de-France;France;;;;;
;;;77000;Sivry Courtry;48.52861;2.75583;Ile-de-France;France;;;;;
;;;77000;Sognolles en Montois;48.51028;3.16861;Ile-de-France;France;;;;;
;;;77000;Soignolles en Brie;48.65306;2.69861;Ile-de-France;France;;;;;
;;;77000;Soisy Bouy;48.51111;3.29556;Ile-de-France;France;;;;;
;;;77000;Solers;48.65861;2.71806;Ile-de-France;France;;;;;
;;;77000;Souppes sur Loing;48.18583;2.73278;Ile-de-France;France;;;;;
;;;77000;Sourdun;48.53695;3.34833;Ile-de-France;France;;;;;
;;;77000;Tancrou;49.00167;3.05083;Ile-de-France;France;;;;;
;;;77000;Thenisy;48.48889;3.17806;Ile-de-France;France;;;;;
;;;77000;Thieux;49.00972;2.66806;Ile-de-France;France;;;;;
;;;77000;Thomery;48.40944;2.78667;Ile-de-France;France;;;;;
;;;77000;Thorigny sur Marne;48.88556;2.71667;Ile-de-France;France;;;;;
;;;77000;Thoury Ferottes;48.29056;2.94333;Ile-de-France;France;;;;;
;;;77000;Tigeaux;48.8275;2.90111;Ile-de-France;France;;;;;
;;;77000;La Tombe;48.38778;3.09083;Ile-de-France;France;;;;;
;;;77000;Torcy;48.85111;2.65;Ile-de-France;France;;;;;
;;;77000;Touquin;48.73583;3.0125;Ile-de-France;France;;;;;
;;;77000;Tournan en Brie;48.73944;2.7675;Ile-de-France;France;;;;;
;;;77000;Tousson;48.34667;2.45806;Ile-de-France;France;;;;;
;;;77000;La Tretoire;48.87361;3.25194;Ile-de-France;France;;;;;
;;;77000;Treuzy Levelay;48.27694;2.80278;Ile-de-France;France;;;;;
;;;77000;Trilbardou;48.94194;2.80556;Ile-de-France;France;;;;;
;;;77000;Trilport;48.9575;2.94833;Ile-de-France;France;;;;;
;;;77000;Trocy en Multien;49.04222;2.96278;Ile-de-France;France;;;;;
;;;77000;Ury;48.34139;2.60194;Ile-de-France;France;;;;;
;;;77000;Ussy sur Marne;48.955;3.07167;Ile-de-France;France;;;;;
;;;77000;Vaires sur Marne;48.87056;2.64167;Ile-de-France;France;;;;;
;;;77000;Valence en Brie;48.44417;2.89083;Ile-de-France;France;;;;;
;;;77000;Vanville;48.55556;3.10806;Ile-de-France;France;;;;;
;;;77000;Varennes sur Seine;48.375;2.92667;Ile-de-France;France;;;;;
;;;77000;Varreddes;49.00167;2.92972;Ile-de-France;France;;;;;
;;;77000;Vaucourtois;48.89639;2.95306;Ile-de-France;France;;;;;
;;;77000;Le Vaudoue;48.35611;2.52028;Ile-de-France;France;;;;;
;;;77000;Vaudoy en Brie;48.68833;3.08139;Ile-de-France;France;;;;;
;;;77000;VAUX LE PENIL;48.52639;2.685;Ile-de-France;France;;;;;
;;;77000;Vaux sur Lunain;48.22583;2.93806;Ile-de-France;France;;;;;
;;;77000;Vendrest;49.04556;3.095;Ile-de-France;France;;;;;
;;;77000;Verdelot;48.87556;3.36806;Ile-de-France;France;;;;;
;;;77000;Verneuil l'etang;48.64444;2.83278;Ile-de-France;France;;;;;
;;;77000;Vernou la Celle sur Seine;48.38917;2.84889;Ile-de-France;France;;;;;
;;;77000;Vert Saint Denis;48.565;2.61472;Ile-de-France;France;;;;;
;;;77000;Vieux Champagne;48.58111;3.13944;Ile-de-France;France;;;;;
;;;77000;Vignely;48.93139;2.80861;Ile-de-France;France;;;;;
;;;77000;Ville Saint Jacques;48.3425;2.9;Ile-de-France;France;;;;;
;;;77000;Villebeon;48.20694;2.94139;Ile-de-France;France;;;;;
;;;77000;Villecerf;48.32833;2.8475;Ile-de-France;France;;;;;
;;;77000;Villemarechal;48.26667;2.86806;Ile-de-France;France;;;;;
;;;77000;Villemareuil;48.92111;2.97333;Ile-de-France;France;;;;;
;;;77000;Villemer;48.30028;2.82528;Ile-de-France;France;;;;;
;;;77000;Villenauxe la Petite;48.40639;3.31139;Ile-de-France;France;;;;;
;;;77000;Villeneuve le Comte;48.81417;2.83028;Ile-de-France;France;;;;;
;;;77000;Villeneuve les Bordes;48.48639;3.04333;Ile-de-France;France;;;;;
;;;77000;Villeneuve Saint Denis;48.81528;2.79417;Ile-de-France;France;;;;;
;;;77000;Villeneuve sous Dammartin;49.03333;2.64;Ile-de-France;France;;;;;
;;;77000;Villeneuve sur Bellot;48.86389;3.34306;Ile-de-France;France;;;;;
;;;77000;Villenoy;48.94333;2.86361;Ile-de-France;France;;;;;
;;;77000;Villeparisis;48.94583;2.60944;Ile-de-France;France;;;;;
;;;77000;Villeroy;48.98222;2.78222;Ile-de-France;France;;;;;
;;;77000;Villevaude;48.91639;2.65361;Ile-de-France;France;;;;;
;;;77000;Villiers en Biere;48.49528;2.59861;Ile-de-France;France;;;;;
;;;77000;Villiers Saint Georges;48.65083;3.40583;Ile-de-France;France;;;;;
;;;77000;Villiers sous Grez;48.32028;2.6475;Ile-de-France;France;;;;;
;;;77000;Villiers sur Morin;48.86111;2.88167;Ile-de-France;France;;;;;
;;;77000;Villiers sur Seine;48.455;3.37611;Ile-de-France;France;;;;;
;;;77000;Villuis;48.41083;3.35556;Ile-de-France;France;;;;;
;;;77000;Vimpelles;48.43972;3.16583;Ile-de-France;France;;;;;
;;;77000;Vinantes;49.00917;2.73611;Ile-de-France;France;;;;;
;;;77000;Vincy Manœuvre;49.07833;2.96417;Ile-de-France;France;;;;;
;;;77000;Voinsles;48.69167;3.00528;Ile-de-France;France;;;;;
;;;77000;Voisenon;48.57139;2.665;Ile-de-France;France;;;;;
;;;77000;Voulangis;48.85139;2.89917;Ile-de-France;France;;;;;
;;;77000;Voulton;48.61833;3.33417;Ile-de-France;France;;;;;
;;;77000;Voulx;48.28083;2.96972;Ile-de-France;France;;;;;
;;;77000;Vulaines les Provins;48.55972;3.21889;Ile-de-France;France;;;;;
;;;77000;Vulaines sur Seine;48.43195;2.76361;Ile-de-France;France;;;;;
;;;77000;Yebles;48.63806;2.77167;Ile-de-France;France;;;;;
;;;78000;Ablis;48.51667;1.83417;Ile-de-France;France;;;;;
;;;78000;Acheres;48.96194;2.07111;Ile-de-France;France;;;;;
;;;78000;Adainville;48.72278;1.65306;Ile-de-France;France;;;;;
;;;78000;Aigremont;48.90194;2.01917;Ile-de-France;France;;;;;
;;;78000;Allainville;48.45611;1.89694;Ile-de-France;France;;;;;
;;;78000;Les Alluets Le Roi;48.91389;1.91972;Ile-de-France;France;;;;;
;;;78000;Andelu;48.88;1.825;Ile-de-France;France;;;;;
;;;78000;Andresy;48.98222;2.05889;Ile-de-France;France;;;;;
;;;78000;Arnouville les Mantes;48.91111;1.73361;Ile-de-France;France;;;;;
;;;78000;Aubergenville;48.95972;1.85528;Ile-de-France;France;;;;;
;;;78000;Auffargis;48.70222;1.88694;Ile-de-France;France;;;;;
;;;78000;Auffreville Brasseuil;48.95611;1.71139;Ile-de-France;France;;;;;
;;;78000;Aulnay sur Mauldre;48.93083;1.84083;Ile-de-France;France;;;;;
;;;78000;Auteuil;48.84167;1.81861;Ile-de-France;France;;;;;
;;;78000;Autouillet;48.84972;1.80444;Ile-de-France;France;;;;;
;;;78000;Bailly;48.84278;2.08111;Ile-de-France;France;;;;;
;;;78000;Bazainville;48.80333;1.67111;Ile-de-France;France;;;;;
;;;78000;Bazemont;48.92889;1.86528;Ile-de-France;France;;;;;
;;;78000;Bazoches sur Guyonne;48.77889;1.86056;Ile-de-France;France;;;;;
;;;78000;Behoust;48.83028;1.72278;Ile-de-France;France;;;;;
;;;78000;Bennecourt;49.04;1.56583;Ile-de-France;France;;;;;
;;;78000;Beynes;48.85695;1.87333;Ile-de-France;France;;;;;
;;;78000;Blaru;49.04778;1.47972;Ile-de-France;France;;;;;
;;;78000;Boinville en Mantois;48.93;1.75722;Ile-de-France;France;;;;;
;;;78000;Boinville le Gaillard;48.49361;1.87167;Ile-de-France;France;;;;;
;;;78000;Boinvilliers;48.91806;1.66222;Ile-de-France;France;;;;;
;;;78000;Bois d'Arcy;48.80333;2.04;Ile-de-France;France;;;;;
;;;78000;Boissets;48.86083;1.58472;Ile-de-France;France;;;;;
;;;78000;La Boissiere ecole;48.68278;1.64528;Ile-de-France;France;;;;;
;;;78000;Boissy Mauvoisin;48.96222;1.58;Ile-de-France;France;;;;;
;;;78000;Boissy sans Avoir;48.82028;1.79444;Ile-de-France;France;;;;;
;;;78000;Bonnelles;48.6175;2.03028;Ile-de-France;France;;;;;
;;;78000;Bonnieres sur Seine;49.035;1.58028;Ile-de-France;France;;;;;
;;;78000;Bouafle;48.96556;1.89694;Ile-de-France;France;;;;;
;;;78000;Bougival;48.86528;2.14389;Ile-de-France;France;;;;;
;;;78000;Bourdonne;48.75583;1.66444;Ile-de-France;France;;;;;
;;;78000;Breuil Bois Robert;48.94528;1.71722;Ile-de-France;France;;;;;
;;;78000;Breval;48.94444;1.53417;Ile-de-France;France;;;;;
;;;78000;Les Breviaires;48.7075;1.81306;Ile-de-France;France;;;;;
;;;78000;Brueil en Vexin;49.02972;1.81889;Ile-de-France;France;;;;;
;;;78000;Buc;48.77361;2.1275;Ile-de-France;France;;;;;
;;;78000;Buchelay;48.98028;1.67139;Ile-de-France;France;;;;;
;;;78000;Bullion;48.62194;1.99667;Ile-de-France;France;;;;;
;;;78000;CARRIERES SOUS POISSY;48.94111;2.02083;Ile-de-France;France;;;;;
;;;78000;Carrieres sur Seine;48.91472;2.18639;Ile-de-France;France;;;;;
;;;78000;La Celle Les Bordes;48.63528;1.95472;Ile-de-France;France;;;;;
;;;78000;La Celle Saint Cloud;48.84111;2.13444;Ile-de-France;France;;;;;
;;;78000;Cernay la Ville;48.67417;1.97472;Ile-de-France;France;;;;;
;;;78000;Chambourcy;48.90528;2.04056;Ile-de-France;France;;;;;
;;;78000;Chanteloup les Vignes;48.97861;2.03083;Ile-de-France;France;;;;;
;;;78000;Chapet;48.96889;1.9325;Ile-de-France;France;;;;;
;;;78000;Chateaufort;48.7375;2.0925;Ile-de-France;France;;;;;
;;;78000;Chatou;48.89611;2.15167;Ile-de-France;France;;;;;
;;;78000;Chaufour les Bonnieres;49.0175;1.48361;Ile-de-France;France;;;;;
;;;78000;Chavenay;48.85389;1.9875;Ile-de-France;France;;;;;
;;;78000;Chevreuse;48.70667;2.04;Ile-de-France;France;;;;;
;;;78000;Choisel;48.68722;2.01917;Ile-de-France;France;;;;;
;;;78000;Civry la Foret;48.86889;1.61972;Ile-de-France;France;;;;;
;;;78000;Clairefontaine en Yvelines;48.61333;1.90917;Ile-de-France;France;;;;;
;;;78000;Les CLayes sous Bois;48.82278;1.98833;Ile-de-France;France;;;;;
;;;78000;Coignieres;48.74639;1.91944;Ile-de-France;France;;;;;
;;;78000;Conde sur Vesgre;48.74194;1.66083;Ile-de-France;France;;;;;
;;;78000;Conflans Sainte Honorine;48.99917;2.09833;Ile-de-France;France;;;;;
;;;78000;Courgent;48.895;1.65944;Ile-de-France;France;;;;;
;;;78000;Cravent;48.99139;1.49028;Ile-de-France;France;;;;;
;;;78000;Crespieres;48.88361;1.92278;Ile-de-France;France;;;;;
;;;78000;Croissy sur Seine;48.88306;2.1425;Ile-de-France;France;;;;;
;;;78000;Dammartin en Serve;48.90278;1.62028;Ile-de-France;France;;;;;
;;;78000;Dampierre en Yvelines;48.70667;1.9875;Ile-de-France;France;;;;;
;;;78000;Dannemarie;48.7625;1.60833;Ile-de-France;France;;;;;
;;;78000;Davron;48.86611;1.94611;Ile-de-France;France;;;;;
;;;78000;Drocourt;49.05639;1.7675;Ile-de-France;France;;;;;
;;;78000;Ecquevilly;48.94944;1.92333;Ile-de-France;France;;;;;
;;;78000;Elancourt;48.78417;1.95944;Ile-de-France;France;;;;;
;;;78000;Emance;48.59028;1.73028;Ile-de-France;France;;;;;
;;;78000;Epone;48.95639;1.815;Ile-de-France;France;;;;;
;;;78000;Les Essarts Le Roi;48.71667;1.89361;Ile-de-France;France;;;;;
;;;78000;L'etang La Ville;48.87056;2.07333;Ile-de-France;France;;;;;
;;;78000;Evecquemont;49.01306;1.94611;Ile-de-France;France;;;;;
;;;78000;La FaLaise;48.94389;1.83194;Ile-de-France;France;;;;;
;;;78000;Favrieux;48.94417;1.64361;Ile-de-France;France;;;;;
;;;78000;Feucherolles;48.87305;1.97361;Ile-de-France;France;;;;;
;;;78000;Flacourt;48.92805;1.6475;Ile-de-France;France;;;;;
;;;78000;Flexanville;48.85389;1.73694;Ile-de-France;France;;;;;
;;;78000;Flins Neuve eglise;48.89167;1.57972;Ile-de-France;France;;;;;
;;;78000;Flins sur Seine;48.96417;1.87306;Ile-de-France;France;;;;;
;;;78000;Follainville Dennemont;49.02111;1.71528;Ile-de-France;France;;;;;
;;;78000;Fontenay le Fleury;48.81528;2.05;Ile-de-France;France;;;;;
;;;78000;Fontenay Mauvoisin;48.96417;1.65167;Ile-de-France;France;;;;;
;;;78000;Fontenay Saint Pere;49.02639;1.75333;Ile-de-France;France;;;;;
;;;78000;Freneuse;49.04806;1.6025;Ile-de-France;France;;;;;
;;;78000;Gaillon sur Montcient;49.02583;1.89333;Ile-de-France;France;;;;;
;;;78000;Galluis;48.79611;1.79444;Ile-de-France;France;;;;;
;;;78000;Gambais;48.77361;1.67417;Ile-de-France;France;;;;;
;;;78000;Gambaiseuil;48.75667;1.7325;Ile-de-France;France;;;;;
;;;78000;Garancieres;48.82167;1.75861;Ile-de-France;France;;;;;
;;;78000;Gargenville;48.99083;1.81;Ile-de-France;France;;;;;
;;;78000;Gazeran;48.63833;1.77389;Ile-de-France;France;;;;;
;;;78000;Gommecourt;49.07528;1.59556;Ile-de-France;France;;;;;
;;;78000;Goupillieres;48.87917;1.76167;Ile-de-France;France;;;;;
;;;78000;Goussonville;48.91917;1.76639;Ile-de-France;France;;;;;
;;;78000;Grandchamp;48.71889;1.62139;Ile-de-France;France;;;;;
;;;78000;Gressey;48.83417;1.60944;Ile-de-France;France;;;;;
;;;78000;Grosrouvre;48.78305;1.76083;Ile-de-France;France;;;;;
;;;78000;Guernes;49.01056;1.63778;Ile-de-France;France;;;;;
;;;78000;Guerville;48.94389;1.73417;Ile-de-France;France;;;;;
;;;78000;Guitrancourt;49.00778;1.77806;Ile-de-France;France;;;;;
;;;78000;Guyancourt;48.77194;2.07167;Ile-de-France;France;;;;;
;;;78000;Hardricourt;49.00694;1.89611;Ile-de-France;France;;;;;
;;;78000;Hargeville;48.89028;1.74528;Ile-de-France;France;;;;;
;;;78000;La Hauteville;48.70417;1.61833;Ile-de-France;France;;;;;
;;;78000;Herbeville;48.90556;1.8875;Ile-de-France;France;;;;;
;;;78000;Hermeray;48.63778;1.67556;Ile-de-France;France;;;;;
;;;78000;Houdan;48.79028;1.60111;Ile-de-France;France;;;;;
;;;78000;Houilles;48.92722;2.17833;Ile-de-France;France;;;;;
;;;78000;Issou;48.98917;1.79333;Ile-de-France;France;;;;;
;;;78000;Jambville;49.04639;1.85444;Ile-de-France;France;;;;;
;;;78000;Jouars Pontchartrain;48.80222;1.90222;Ile-de-France;France;;;;;
;;;78000;Jouy en Josas;48.77028;2.1675;Ile-de-France;France;;;;;
;;;78000;Jouy Mauvoisin;48.97111;1.64694;Ile-de-France;France;;;;;
;;;78000;Jumeauville;48.91167;1.78833;Ile-de-France;France;;;;;
;;;78000;Juziers;48.99445;1.84528;Ile-de-France;France;;;;;
;;;78000;Lainville en Vexin;49.05889;1.81861;Ile-de-France;France;;;;;
;;;78000;Le Chesnay Rocquencourt;48.83055;2.12167;Ile-de-France;France;;;;;
;;;78000;Levis Saint Nom;48.72445;1.95472;Ile-de-France;France;;;;;
;;;78000;Limay;48.99667;1.73222;Ile-de-France;France;;;;;
